Customer_ID,Customer_Status,Churn,Churn_Score,Churn_Category,Churn_Reason,Satisfaction_Score,CLTV,Age,Gender,Senior_Citizen,Tenure_in_Months,Contract,Monthly_Charge,Total_Charges,Total_Revenue,Internet_Service,Internet_Type,Phone_Service,Unlimited_Data,Avg_Monthly_GB_Download,Avg_Monthly_Long_Distance_Charges,City,State,Country,Payment_Method
5393-HJZSM,Stayed,0,70,,,3,5324,54,Female,0,32,Month-to-Month,$76.30,"$2,404.15","$3,441.91",1,Cable,1,1,19,$32.43,San Francisco,California,United States,Bank Withdrawal
7615-ESMYF,Churned,1,70,Competitor,Competitor made better offer,3,5482,23,Female,0,2,Month-to-Month,$44.60,$97.10,$97.10,1,Cable,0,1,51,$0.00,San Diego,California,United States,Bank Withdrawal
3407-QGWLG,Joined,0,70,,,4,2948,23,Male,0,3,Month-to-Month,$20.05,$75.45,$189.00,0,,1,0,0,$37.85,Roseville,California,United States,Credit Card
0266-GMEAO,Stayed,0,70,,,3,5879,43,Male,0,72,Two Year,$114.30,"$8,058.55","$9,206.23",1,Fiber Optic,1,1,13,$15.94,Lompoc,California,United States,Credit Card
5839-SUYVZ,Stayed,0,70,,,3,2893,21,Male,0,16,Month-to-Month,$74.55,"$1,170.50","$1,783.62",1,Fiber Optic,1,1,82,$38.32,Orange,California,United States,Credit Card
2144-ESWKO,Stayed,0,70,,,3,5268,47,Male,0,43,One Year,$35.20,"$1,463.70","$1,463.70",1,Cable,0,1,4,$0.00,San Pedro,California,United States,Credit Card
3137-NYQQI,Stayed,0,70,,,4,3546,32,Male,0,17,One Year,$64.80,"$1,175.60","$1,946.55",1,DSL,1,1,11,$45.35,Palmdale,California,United States,Credit Card
8178-EYZUO,Churned,1,70,Price,Extra data charges,1,3378,48,Male,0,46,Month-to-Month,$93.70,"$4,154.80","$4,880.68",1,Fiber Optic,1,1,3,$15.78,San Francisco,California,United States,Bank Withdrawal
0771-WLCLA,Stayed,0,70,,,3,2683,49,Female,0,16,Month-to-Month,$112.95,"$1,882.55","$2,625.75",1,Fiber Optic,1,1,12,$46.45,Big Bear Lake,California,United States,Bank Withdrawal
3422-WJOYD,Stayed,0,70,,,5,5105,27,Male,0,28,One Year,$54.35,"$1,426.45","$2,398.09",1,DSL,1,0,48,$33.63,Oakland,California,United States,Credit Card
2351-RRBUE,Stayed,0,70,,,4,3575,20,Female,0,7,One Year,$20.65,$134.05,$425.53,0,,1,0,0,$41.64,Tulelake,California,United States,Mailed Check
7622-FWGEW,Stayed,0,70,,,3,6500,71,Male,1,56,Two Year,$85.65,"$4,824.45","$6,598.53",1,DSL,1,1,30,$31.68,Costa Mesa,California,United States,Bank Withdrawal
4090-KPJIP,Joined,0,70,,,5,3641,42,Female,0,3,Month-to-Month,$74.95,$212.40,$189.72,1,Fiber Optic,1,1,8,$1.64,Anaheim,California,United States,Bank Withdrawal
8884-FEEWR,Stayed,0,70,,,4,2858,22,Male,0,35,One Year,$20.60,$754.00,"$2,224.70",0,,1,0,0,$42.02,El Dorado Hills,California,United States,Bank Withdrawal
2302-OUZXB,Stayed,0,70,,,5,4552,62,Male,0,72,Two Year,$82.15,"$5,784.30","$7,369.02",1,DSL,1,1,5,$22.01,Ventura,California,United States,Bank Withdrawal
2360-RDGRO,Stayed,0,70,,,3,5089,48,Male,0,65,Month-to-Month,$104.25,"$6,812.95","$9,490.95",1,Fiber Optic,1,1,10,$41.20,Sutter,California,United States,Bank Withdrawal
2811-POVEX,Stayed,0,70,,,5,3937,74,Female,1,23,Two Year,$88.45,"$2,130.55","$2,177.24",1,Fiber Optic,1,1,53,$2.03,Live Oak,California,United States,Bank Withdrawal
6908-VVYHM,Stayed,0,70,,,5,6358,52,Male,0,65,Month-to-Month,$90.65,"$5,931.00","$7,330.60",1,Fiber Optic,1,0,2,$19.84,Pasadena,California,United States,Bank Withdrawal
9135-MGVPY,Stayed,0,70,,,3,5345,41,Male,0,69,Two Year,$84.70,"$5,878.90","$9,216.43",1,DSL,1,1,7,$48.37,Sanger,California,United States,Credit Card
4537-DKTAL,Joined,0,70,,,5,4372,26,Female,0,2,Month-to-Month,$45.55,$84.40,$178.20,1,DSL,1,0,71,$41.90,Darwin,California,United States,Bank Withdrawal
4671-VJLCL,Stayed,0,70,,,3,4595,36,Female,0,63,Two Year,$79.85,"$4,861.45","$5,669.11",1,DSL,1,1,17,$12.82,Los Angeles,California,United States,Credit Card
7881-INRLC,Churned,1,70,Competitor,Competitor offered more data,1,4898,34,Male,0,45,Month-to-Month,$100.85,"$4,740.00","$5,375.40",1,Fiber Optic,1,1,3,$14.12,San Mateo,California,United States,Credit Card
7530-HDYDS,Churned,1,70,Attitude,Attitude of support person,2,2885,26,Female,0,38,Month-to-Month,$84.25,"$3,264.50","$3,935.58",1,Fiber Optic,1,1,41,$17.66,Lakewood,California,United States,Credit Card
2205-YMZZJ,Churned,1,70,Competitor,Competitor made better offer,3,2015,75,Male,1,7,Month-to-Month,$84.80,$546.95,$823.52,1,Fiber Optic,1,0,13,$39.51,Clovis,California,United States,Bank Withdrawal
9685-WKZGT,Churned,1,70,Price,Extra data charges,3,2075,67,Male,1,14,Month-to-Month,$74.95,"$1,036.75","$1,225.94",1,Fiber Optic,1,1,11,$16.32,Carmichael,California,United States,Bank Withdrawal
1934-SJVJK,Churned,1,70,Price,Long distance charges,2,4103,35,Male,0,1,Month-to-Month,$20.15,$20.15,$60.66,0,,1,0,0,$40.51,Smith River,California,United States,Credit Card
8961-QDZZJ,Stayed,0,70,,,5,6245,35,Female,0,57,One Year,$95.00,"$5,535.80","$7,940.06",1,Fiber Optic,1,1,22,$42.18,Lake Arrowhead,California,United States,Bank Withdrawal
7279-NMVJC,Stayed,0,70,,,4,2093,38,Female,0,17,One Year,$19.90,$323.15,$758.69,0,,1,0,0,$25.62,Compton,California,United States,Bank Withdrawal
1346-PJWTK,Stayed,0,70,,,3,4806,63,Male,0,61,Month-to-Month,$94.15,"$5,731.85","$6,813.38",1,Fiber Optic,1,1,2,$17.73,Corona,California,United States,Credit Card
6583-KQJLK,Stayed,0,70,,,3,5868,66,Female,1,15,Two Year,$94.65,"$1,285.05","$1,852.65",1,Fiber Optic,1,1,19,$37.84,Twin Bridges,California,United States,Bank Withdrawal
8631-XVRZL,Stayed,0,70,,,4,4004,40,Male,0,9,One Year,$20.15,$163.70,$601.19,0,,1,0,0,$48.61,Kyburz,California,United States,Mailed Check
5989-OMNJE,Stayed,0,70,,,4,5623,42,Female,0,24,One Year,$57.60,"$1,367.75","$1,367.75",1,DSL,0,1,27,$0.00,Windsor,California,United States,Bank Withdrawal
5339-PXDVH,Stayed,0,70,,,3,3559,43,Male,0,4,Month-to-Month,$90.65,$367.95,$494.23,1,Fiber Optic,1,1,18,$31.57,Clipper Mills,California,United States,Bank Withdrawal
2560-WBWXF,Stayed,0,70,,,4,5987,45,Male,0,68,Two Year,$24.15,"$1,498.85","$4,068.57",0,,1,0,0,$37.79,March Air Reserve Base,California,United States,Bank Withdrawal
4140-MUHUG,Churned,1,70,Attitude,Attitude of service provider,2,3561,73,Female,1,3,Month-to-Month,$86.85,$220.95,$276.09,1,Fiber Optic,1,1,20,$18.38,Oak View,California,United States,Bank Withdrawal
3063-QFSZL,Churned,1,70,Competitor,Competitor had better devices,1,2294,37,Female,0,1,Month-to-Month,$55.40,$55.40,$68.41,1,Cable,1,1,4,$13.01,San Jose,California,United States,Bank Withdrawal
1508-DFXCU,Stayed,0,70,,,3,2916,32,Male,0,12,Month-to-Month,$81.45,$912.00,"$1,044.48",1,Fiber Optic,1,1,16,$11.04,Riverside,California,United States,Bank Withdrawal
1697-BCSHV,Stayed,0,70,,,5,6433,44,Female,0,58,Month-to-Month,$66.80,"$3,970.40","$6,528.20",1,DSL,1,1,19,$44.10,Guinda,California,United States,Bank Withdrawal
9229-RQABD,Stayed,0,70,,,4,3076,45,Male,0,18,One Year,$23.75,$424.50,$657.96,0,,1,0,0,$12.97,Salton City,California,United States,Credit Card
4712-UYOOI,Stayed,0,70,,,3,3402,21,Female,0,20,Month-to-Month,$20.00,$417.65,"$1,179.92",0,,1,0,0,$38.60,Santa Cruz,California,United States,Bank Withdrawal
2774-LVQUS,Churned,1,70,Competitor,Competitor made better offer,3,2596,65,Female,1,15,Month-to-Month,$83.05,"$1,258.30","$2,030.25",1,Fiber Optic,1,0,3,$44.13,Temecula,California,United States,Bank Withdrawal
8875-AKBYH,Stayed,0,70,,,4,4915,78,Male,1,20,Two Year,$84.35,"$1,745.20","$2,265.40",1,Fiber Optic,1,0,9,$25.51,Mineral,California,United States,Bank Withdrawal
2181-TIDSV,Stayed,0,70,,,3,6492,47,Male,0,68,Two Year,$19.95,"$1,303.25","$2,646.25",0,,1,0,0,$19.75,Glen Ellen,California,United States,Bank Withdrawal
0392-BZIUW,Stayed,0,70,,,3,5678,44,Female,0,72,Two Year,$105.00,"$7,589.80","$8,063.56",1,Fiber Optic,1,1,7,$6.58,Fresno,California,United States,Credit Card
5493-SDRDQ,Churned,1,70,Competitor,Competitor made better offer,1,4235,19,Male,0,2,Month-to-Month,$55.10,$113.35,$124.01,1,Cable,1,1,52,$5.33,Angels Camp,California,United States,Mailed Check
7492-TAFJD,Stayed,0,70,,,4,3345,26,Male,0,7,Two Year,$38.55,$280.00,$280.00,1,Cable,0,1,58,$0.00,Long Beach,California,United States,Credit Card
7075-BNDVQ,Stayed,0,70,,,4,3523,46,Female,0,4,Month-to-Month,$35.00,$135.75,$185.75,1,DSL,0,0,26,$0.00,Termo,California,United States,Credit Card
7721-JXEAW,Churned,1,70,Competitor,Competitor offered higher download speeds,2,4324,23,Male,0,59,Month-to-Month,$41.05,"$2,452.70","$2,452.70",1,DSL,0,1,69,$0.00,Elk Grove,California,United States,Bank Withdrawal
0744-GKNGE,Stayed,0,70,,,3,4915,31,Female,0,64,Month-to-Month,$86.80,"$5,327.25","$7,102.61",1,Fiber Optic,1,1,12,$27.74,Inglewood,California,United States,Bank Withdrawal
6953-PBDIN,Stayed,0,70,,,4,6466,50,Male,0,70,Two Year,$72.95,"$5,265.55","$8,026.15",1,DSL,1,0,25,$38.58,Fort Bidwell,California,United States,Bank Withdrawal
0434-CSFON,Stayed,0,70,,,3,4488,34,Female,0,47,Month-to-Month,$100.50,"$4,707.10","$6,500.15",1,Fiber Optic,1,1,14,$38.15,Los Angeles,California,United States,Bank Withdrawal
0523-VNGTF,Stayed,0,70,,,3,5185,78,Female,1,52,Two Year,$50.50,"$2,566.30","$2,566.30",1,DSL,0,1,23,$0.00,Sun Valley,California,United States,Bank Withdrawal
1395-OFUWC,Stayed,0,70,,,3,4741,44,Male,0,43,Month-to-Month,$29.30,"$1,224.05","$1,224.05",1,Cable,0,1,53,$0.00,Los Angeles,California,United States,Credit Card
3347-YJZZE,Stayed,0,70,,,4,4558,60,Male,0,29,Month-to-Month,$80.10,"$2,211.80","$2,406.97",1,DSL,1,1,27,$6.73,Los Osos,California,United States,Credit Card
3727-OWVYD,Stayed,0,70,,,3,2075,24,Male,0,35,One Year,$61.20,"$2,021.20","$3,364.50",1,DSL,1,1,82,$38.38,Campo,California,United States,Mailed Check
4807-IZYOZ,Stayed,0,70,,,3,4725,25,Female,0,51,Two Year,$20.65,"$1,020.75","$1,982.16",0,,1,0,0,$19.23,North Palm Springs,California,United States,Bank Withdrawal
8089-UZWLX,Stayed,0,70,,,5,4113,75,Female,1,71,Two Year,$104.05,"$7,413.55","$10,811.61",1,Fiber Optic,1,1,16,$47.86,El Nido,California,United States,Bank Withdrawal
4636-JGAAI,Stayed,0,70,,,3,4014,28,Male,0,34,Month-to-Month,$88.85,"$3,000.25","$3,475.23",1,Fiber Optic,1,1,48,$13.97,San Jose,California,United States,Credit Card
5156-UMKOW,Joined,0,69,,,3,5880,44,Female,0,3,Month-to-Month,$29.65,$90.05,$90.05,1,DSL,0,1,53,$0.00,San Simeon,California,United States,Mailed Check
3810-PJUHR,Stayed,0,69,,,3,6059,63,Male,0,70,Two Year,$25.35,"$1,715.15","$2,447.35",0,,1,0,0,$10.46,Morongo Valley,California,United States,Credit Card
5753-QQWPW,Stayed,0,69,,,3,4131,57,Female,0,28,One Year,$59.90,"$1,654.70","$1,971.66",1,DSL,1,1,11,$11.32,Aliso Viejo,California,United States,Bank Withdrawal
6242-FEGFD,Stayed,0,69,,,3,4454,43,Male,0,66,Two Year,$96.60,"$6,424.25","$8,836.55",1,Fiber Optic,1,1,20,$36.55,Stratford,California,United States,Credit Card
8311-UEUAB,Stayed,0,69,,,3,5420,24,Female,0,67,Two Year,$75.50,"$5,229.45","$5,320.57",1,DSL,1,1,82,$1.36,Rialto,California,United States,Bank Withdrawal
7696-AMHOD,Stayed,0,69,,,5,4200,23,Female,0,49,One Year,$78.00,"$3,824.20","$4,268.63",1,DSL,1,1,82,$9.07,Fallbrook,California,United States,Credit Card
5474-LAMUQ,Stayed,0,69,,,3,5689,56,Male,0,24,One Year,$20.10,$533.90,"$1,393.10",0,,1,0,0,$35.80,Los Angeles,California,United States,Credit Card
6549-YMFAW,Stayed,0,69,,,4,2302,70,Male,1,9,One Year,$21.25,$204.55,$219.49,0,,1,0,0,$1.66,Los Olivos,California,United States,Credit Card
9323-HGFWY,Stayed,0,69,,,3,3795,55,Female,0,27,One Year,$101.90,"$2,681.15","$3,221.69",1,Fiber Optic,1,1,27,$20.02,Porter Ranch,California,United States,Credit Card
4193-ORFCL,Churned,1,70,Competitor,Competitor had better devices,1,2740,80,Female,1,1,Month-to-Month,$45.10,$45.10,$60.34,1,DSL,1,1,14,$15.24,North Hollywood,California,United States,Credit Card
0625-AFOHS,Stayed,0,69,,,3,2784,40,Female,0,29,Two Year,$20.20,$558.80,"$1,557.56",0,,1,0,0,$34.44,Ferndale,California,United States,Credit Card
4929-XIHVW,Joined,0,69,,,5,4449,79,Male,1,2,One Year,$95.50,$181.65,$257.85,1,Fiber Optic,1,0,11,$33.10,Los Angeles,California,United States,Credit Card
3996-ZNWYK,Stayed,0,69,,,4,5819,77,Male,1,71,Two Year,$19.80,"$1,388.45","$3,668.97",0,,1,0,0,$32.12,Sacramento,California,United States,Credit Card
5448-VWNAM,Stayed,0,69,,,4,4198,49,Female,0,19,Month-to-Month,$75.90,"$1,375.60","$1,527.98",1,DSL,1,1,57,$8.02,Oroville,California,United States,Credit Card
7481-ATQQS,Churned,1,70,Attitude,Attitude of support person,2,5651,76,Female,1,49,Month-to-Month,$90.85,"$4,515.85","$6,714.97",1,Fiber Optic,1,1,15,$44.88,Boulder Creek,California,United States,Credit Card
4627-MIHJH,Stayed,0,69,,,3,4948,72,Female,1,69,Two Year,$110.25,"$7,467.55","$9,082.15",1,Fiber Optic,1,1,27,$23.40,Stockton,California,United States,Credit Card
1552-TKMXS,Stayed,0,69,,,3,2127,37,Female,0,42,Month-to-Month,$20.35,$869.90,"$1,119.80",0,,1,0,0,$5.95,Fresno,California,United States,Credit Card
2378-VTKDH,Stayed,0,69,,,5,4073,76,Male,1,65,Month-to-Month,$104.35,"$6,578.55","$7,136.90",1,Fiber Optic,1,1,7,$8.59,Woodland,California,United States,Bank Withdrawal
5378-IKEEG,Churned,1,70,Price,Price too high,3,3351,47,Female,0,1,Month-to-Month,$35.75,$35.75,$35.75,1,Cable,0,1,2,$0.00,Eagleville,California,United States,Bank Withdrawal
0781-LKXBR,Churned,1,70,Competitor,Competitor had better devices,1,4038,65,Male,1,9,Month-to-Month,$100.50,$918.60,"$1,356.99",1,Fiber Optic,1,1,15,$48.71,San Francisco,California,United States,Bank Withdrawal
3354-OADJP,Stayed,0,69,,,3,2237,37,Female,0,8,One Year,$54.25,$447.75,$789.99,1,DSL,1,1,27,$42.78,Bolinas,California,United States,Bank Withdrawal
3877-JRJIP,Churned,1,71,Attitude,Attitude of support person,2,4017,50,Male,0,1,Month-to-Month,$59.85,$59.85,$81.90,1,Cable,1,1,28,$22.05,Hawthorne,California,United States,Bank Withdrawal
6839-ITVZJ,Churned,1,71,Other,Don't know,2,2039,35,Female,0,26,Month-to-Month,$60.05,"$1,616.15","$2,196.73",1,DSL,1,1,13,$22.33,Los Angeles,California,United States,Bank Withdrawal
9742-XOKTS,Stayed,0,69,,,3,6194,60,Male,0,67,One Year,$89.55,"$6,038.55","$7,230.22",1,Fiber Optic,1,1,11,$18.29,Santa Clara,California,United States,Bank Withdrawal
4800-CZMPC,Churned,1,71,Attitude,Attitude of service provider,1,4736,24,Female,0,48,One Year,$103.25,"$5,037.55","$5,342.83",1,Fiber Optic,1,1,47,$6.36,Delano,California,United States,Credit Card
0481-SUMCB,Stayed,0,69,,,4,5391,74,Female,1,45,One Year,$102.15,"$4,735.35","$6,270.75",1,Fiber Optic,1,1,15,$34.12,Greenville,California,United States,Bank Withdrawal
9360-OMDZZ,Stayed,0,69,,,3,3192,60,Male,0,24,Month-to-Month,$94.10,"$2,322.85","$3,162.93",1,Fiber Optic,1,0,14,$30.42,Herald,California,United States,Bank Withdrawal
1304-BCCFO,Stayed,0,69,,,3,4900,24,Male,0,9,Month-to-Month,$70.05,$564.40,$698.59,1,Cable,1,1,82,$14.91,Redlands,California,United States,Mailed Check
1766-GKNMI,Stayed,0,69,,,3,4388,56,Male,0,29,Month-to-Month,$84.90,"$2,516.20","$2,744.37",1,Fiber Optic,1,1,21,$9.49,Bakersfield,California,United States,Bank Withdrawal
4957-SREEC,Stayed,0,69,,,5,5748,38,Male,0,70,Two Year,$20.35,"$1,458.10","$3,647.26",0,,1,0,0,$31.78,Fallbrook,California,United States,Credit Card
1574-DYCWE,Stayed,0,69,,,4,4057,60,Female,0,51,Two Year,$19.95,"$1,028.75","$1,770.29",0,,1,0,0,$14.54,Escondido,California,United States,Credit Card
0201-MIBOL,Stayed,0,69,,,3,4861,68,Female,1,66,Two Year,$102.40,"$6,471.85","$7,161.55",1,Fiber Optic,1,1,20,$10.45,Salida,California,United States,Bank Withdrawal
2176-OSJUV,Stayed,0,69,,,3,4384,29,Male,0,71,Two Year,$65.15,"$4,681.75","$7,561.78",1,DSL,1,1,69,$40.63,Anaheim,California,United States,Bank Withdrawal
0670-KDOMA,Joined,0,69,,,4,5854,42,Female,0,1,Month-to-Month,$20.25,$20.25,$48.43,0,,1,0,0,$28.18,Chowchilla,California,United States,Credit Card
5641-DMBFJ,Stayed,0,69,,,4,5724,29,Female,0,58,Two Year,$84.30,"$4,916.40","$6,730.06",1,DSL,1,1,59,$31.27,Oregon House,California,United States,Bank Withdrawal
7746-AWNQW,Stayed,0,69,,,4,2431,62,Female,0,28,Month-to-Month,$35.75,$961.40,$961.40,1,DSL,0,1,2,$0.00,La Jolla,California,United States,Mailed Check
7541-YLXCL,Churned,1,71,Other,Don't know,1,5220,25,Male,0,36,One Year,$65.40,"$2,498.40","$3,452.76",1,Cable,1,1,85,$26.51,Pomona,California,United States,Credit Card
3657-COGMW,Stayed,0,69,,,4,4251,76,Female,1,52,Two Year,$108.10,"$5,839.30","$6,411.82",1,Fiber Optic,1,1,18,$11.01,San Luis Obispo,California,United States,Credit Card
6786-OBWQR,Stayed,0,69,,,5,5109,20,Female,0,5,Month-to-Month,$80.85,$356.10,$595.65,1,Fiber Optic,1,1,73,$47.91,Nipomo,California,United States,Bank Withdrawal
7173-TETGO,Stayed,0,69,,,3,6072,66,Female,1,72,Two Year,$78.50,"$5,602.25","$7,932.89",1,Fiber Optic,1,1,22,$32.37,Lytle Creek,California,United States,Bank Withdrawal
8707-RMEZH,Stayed,0,69,,,3,4148,67,Female,1,69,One Year,$87.30,"$6,055.55","$8,439.50",1,Fiber Optic,1,1,19,$34.55,Tecate,California,United States,Credit Card
0432-CAJZV,Joined,0,69,,,4,3953,47,Male,0,3,Month-to-Month,$90.70,$237.65,$253.82,1,Fiber Optic,1,1,10,$5.39,Temecula,California,United States,Credit Card
2272-QAGFO,Churned,1,71,Dissatisfaction,Service dissatisfaction,3,5342,75,Female,1,14,Month-to-Month,$74.30,"$1,096.25","$1,587.23",1,Fiber Optic,1,1,10,$35.07,Inglewood,California,United States,Bank Withdrawal
3549-ZTMNH,Stayed,0,69,,,3,3705,56,Male,0,12,Two Year,$24.00,$269.65,$583.69,0,,1,0,0,$26.17,San Mateo,California,United States,Bank Withdrawal
1400-MMYXY,Churned,1,71,Attitude,Attitude of service provider,2,2715,71,Male,1,3,Month-to-Month,$105.90,$334.65,$458.55,1,Fiber Optic,1,1,2,$41.30,Alhambra,California,United States,Bank Withdrawal
1389-WNUIB,Stayed,0,69,,,4,4085,21,Female,0,20,One Year,$76.00,"$1,588.75","$1,957.25",1,Cable,1,0,59,$15.29,San Diego,California,United States,Bank Withdrawal
8050-DVOJX,Stayed,0,69,,,4,4537,67,Male,1,49,Two Year,$81.35,"$4,060.90","$6,177.21",1,Cable,1,1,10,$43.19,Keeler,California,United States,Credit Card
0931-MHTEM,Stayed,0,69,,,4,4478,36,Female,0,54,One Year,$100.05,"$5,299.65","$7,150.23",1,Fiber Optic,1,1,20,$34.27,Big Bar,California,United States,Credit Card
0164-APGRB,Stayed,0,69,,,4,4589,56,Female,0,72,Two Year,$114.90,"$8,496.70","$11,979.34",1,Fiber Optic,1,1,5,$48.37,Calistoga,California,United States,Bank Withdrawal
1704-NRWYE,Churned,1,71,Attitude,Attitude of support person,2,5242,79,Female,1,9,Month-to-Month,$80.85,$751.65,"$1,141.71",1,Fiber Optic,1,1,2,$43.34,Point Reyes Station,California,United States,Bank Withdrawal
3452-ABWRL,Stayed,0,69,,,3,5527,70,Male,1,47,One Year,$86.05,"$3,865.60","$5,937.36",1,Fiber Optic,1,1,20,$44.08,San Jose,California,United States,Credit Card
2215-ZAFGX,Stayed,0,69,,,5,4867,35,Male,0,9,Month-to-Month,$85.50,$791.70,$895.20,1,Fiber Optic,1,1,14,$11.50,La Mesa,California,United States,Bank Withdrawal
7825-ECJRF,Churned,1,71,Dissatisfaction,Network reliability,1,3764,43,Female,0,19,Month-to-Month,$106.60,"$1,934.45","$2,491.38",1,Fiber Optic,1,0,19,$28.35,Santa Clarita,California,United States,Bank Withdrawal
5951-AOFIH,Stayed,0,69,,,5,3843,19,Male,0,33,Month-to-Month,$66.40,"$2,245.40","$3,754.16",1,Cable,1,0,51,$45.72,San Jose,California,United States,Credit Card
5219-YIPTK,Churned,1,71,Dissatisfaction,Service dissatisfaction,1,3185,46,Female,0,33,Month-to-Month,$104.40,"$3,409.60","$3,783.16",1,Fiber Optic,1,1,12,$11.32,Trinidad,California,United States,Bank Withdrawal
5229-DTFYB,Stayed,0,69,,,4,5584,64,Female,0,41,Two Year,$98.80,"$3,959.15","$4,352.72",1,Fiber Optic,1,1,2,$10.26,San Diego,California,United States,Bank Withdrawal
9253-QXKBE,Churned,1,71,Competitor,Competitor had better devices,1,2233,73,Male,1,29,Month-to-Month,$94.45,"$2,653.65","$2,834.90",1,Fiber Optic,1,1,21,$6.25,Morgan Hill,California,United States,Bank Withdrawal
5170-PTRKA,Stayed,0,69,,,4,4865,19,Female,0,49,One Year,$35.80,"$1,782.00","$1,782.00",1,Cable,0,1,82,$0.00,Atherton,California,United States,Credit Card
2826-DXLQO,Stayed,0,69,,,3,2587,80,Male,1,7,One Year,$29.80,$220.45,$208.62,1,DSL,0,1,13,$0.00,El Cerrito,California,United States,Bank Withdrawal
2037-SGXHH,Churned,1,71,Other,Don't know,2,3498,25,Male,0,38,Month-to-Month,$94.65,"$3,624.30","$5,512.90",1,Fiber Optic,1,1,30,$49.70,Campo Seco,California,United States,Bank Withdrawal
5456-ITGIC,Stayed,0,68,,,5,5295,76,Male,1,72,Two Year,$64.45,"$4,641.10","$4,641.10",1,DSL,0,1,9,$0.00,Loomis,California,United States,Credit Card
6352-GIGGQ,Stayed,0,68,,,3,4081,19,Male,0,67,One Year,$88.80,"$5,903.15","$8,403.59",1,DSL,1,1,59,$37.32,Escondido,California,United States,Bank Withdrawal
2639-UGMAZ,Stayed,0,68,,,3,5372,73,Male,1,71,One Year,$56.45,"$3,985.35","$3,985.35",1,DSL,0,1,20,$0.00,Artesia,California,United States,Bank Withdrawal
0988-JRWWP,Joined,0,68,,,4,3167,50,Female,0,3,Month-to-Month,$54.20,$140.40,$264.54,1,DSL,1,1,5,$41.38,Wilseyville,California,United States,Bank Withdrawal
9837-BMCLM,Churned,1,71,Price,Long distance charges,2,3567,39,Male,0,3,Month-to-Month,$78.50,$242.05,$337.69,1,Fiber Optic,1,1,7,$31.88,Stockton,California,United States,Bank Withdrawal
4654-DLAMQ,Stayed,0,68,,,3,4053,69,Female,1,64,One Year,$97.00,"$6,430.90","$6,671.54",1,Fiber Optic,1,1,11,$3.76,Warner Springs,California,United States,Bank Withdrawal
1208-NBVFH,Stayed,0,68,,,3,3235,63,Male,0,20,Month-to-Month,$49.60,$939.80,"$1,203.40",1,Cable,1,1,10,$13.18,Perris,California,United States,Bank Withdrawal
1567-DSCIC,Churned,1,71,Dissatisfaction,Product dissatisfaction,1,2632,59,Male,0,8,Month-to-Month,$94.00,$773.65,$964.77,1,Fiber Optic,1,1,14,$23.89,San Mateo,California,United States,Bank Withdrawal
0725-CXOTM,Stayed,0,68,,,3,4844,29,Female,0,36,One Year,$89.65,"$3,348.10","$4,957.30",1,DSL,1,1,59,$44.70,Manteca,California,United States,Credit Card
5014-WUQMG,Stayed,0,68,,,3,5793,23,Male,0,47,One Year,$96.10,"$4,391.45","$5,124.18",1,Fiber Optic,1,1,52,$15.59,Hornbrook,California,United States,Bank Withdrawal
2675-OTVVJ,Stayed,0,68,,,4,5597,76,Male,1,31,Two Year,$89.45,"$2,807.65","$4,203.93",1,Fiber Optic,1,1,18,$46.06,Novato,California,United States,Bank Withdrawal
6248-TKCQV,Stayed,0,68,,,3,5880,37,Female,0,70,Two Year,$80.60,"$5,460.20","$8,526.90",1,DSL,1,1,17,$43.81,Upper Lake,California,United States,Bank Withdrawal
1356-MKYSK,Stayed,0,68,,,3,2724,44,Male,0,6,Month-to-Month,$78.65,$483.30,$772.84,1,DSL,1,0,7,$46.59,Castro Valley,California,United States,Credit Card
